9.584445934059000471e-01 1.039430049555999970e-02 2.850893191409000216e-01
-1.115411559812999956e-02 9.999372484019000140e-01 1.041615847092999987e-03
-2.850606024624000034e-01 -4.178250298541999821e-03 9.585003887052999660e-01
